STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,DEATHS2019
01,000,Alabama,Alabama,4903185,53879
01,001,Alabama,Autauga County,55869,541
01,003,Alabama,Baldwin County,223234,2326
01,005,Alabama,Barbour County,24686,312
01,007,Alabama,Bibb County,22394,252
01,009,Alabama,Blount County,57826,657
01,011,Alabama,Bullock County,10101,109
01,013,Alabama,Butler County,19448,272
01,015,Alabama,Calhoun County,113605,1532
01,017,Alabama,Chambers County,33254,441
01,019,Alabama,Cherokee County,26196,343
01,021,Alabama,Chilton County,44428,503
01,023,Alabama,Choctaw County,12589,176
01,025,Alabama,Clarke County,23622,324
01,027,Alabama,Clay County,13235,187
01,029,Alabama,Cleburne County,14910,189
01,031,Alabama,Coffee County,52342,570
01,033,Alabama,Colbert County,55241,719
01,035,Alabama,Conecuh County,12067,182
01,037,Alabama,Coosa County,10663,122
01,039,Alabama,Covington County,37049,543
01,041,Alabama,Crenshaw County,13772,179
01,043,Alabama,Cullman County,83768,1050
01,045,Alabama,Dale County,49172,546
01,047,Alabama,Dallas County,37196,542
01,049,Alabama,DeKalb County,71513,819
01,051,Alabama,Elmore County,81209,821
01,053,Alabama,Escambia County,36633,474
01,055,Alabama,Etowah County,102268,1487
01,057,Alabama,Fayette County,16302,225
01,059,Alabama,Franklin County,31362,367
01,061,Alabama,Geneva County,26271,365
01,063,Alabama,Greene County,8111,93
01,065,Alabama,Hale County,14651,181
01,067,Alabama,Henry County,17205,213
01,069,Alabama,Houston County,105882,1137
01,071,Alabama,Jackson County,51626,675
01,073,Alabama,Jefferson County,658573,7343
01,075,Alabama,Lamar County,13805,172
01,077,Alabama,Lauderdale County,92729,1136
01,079,Alabama,Lawrence County,32924,428
01,081,Alabama,Lee County,164542,1133
01,083,Alabama,Limestone County,98915,864
01,085,Alabama,Lowndes County,9726,141
01,087,Alabama,Macon County,18068,264
01,089,Alabama,Madison County,372909,3305
01,091,Alabama,Marengo County,18863,276
01,093,Alabama,Marion County,29709,405
01,095,Alabama,Marshall County,96774,1155
01,097,Alabama,Mobile County,413210,4576
01,099,Alabama,Monroe County,20733,278
01,101,Alabama,Montgomery County,226486,2164
01,103,Alabama,Morgan County,119679,1316
01,105,Alabama,Perry County,8923,121
01,107,Alabama,Pickens County,19930,235
01,109,Alabama,Pike County,33114,339
01,111,Alabama,Randolph County,22722,285
01,113,Alabama,Russell County,57961,608
01,115,Alabama,St. Clair County,89512,975
01,117,Alabama,Shelby County,217702,1626
01,119,Alabama,Sumter County,12427,163
01,121,Alabama,Talladega County,79978,1044
01,123,Alabama,Tallapoosa County,40367,534
01,125,Alabama,Tuscaloosa County,209355,1872
01,127,Alabama,Walker County,63521,969
01,129,Alabama,Washington County,16326,191
01,131,Alabama,Wilcox County,10373,162
01,133,Alabama,Winston County,23629,325
02,000,Alaska,Alaska,731545,4819
02,013,Alaska,Aleutians East Borough,3337,9
02,016,Alaska,Aleutians West Census Area,5634,7
02,020,Alaska,Anchorage Municipality,288000,1847
02,050,Alaska,Bethel Census Area,18386,150
02,060,Alaska,Bristol Bay Borough,836,7
02,068,Alaska,Denali Borough,2097,9
02,070,Alaska,Dillingham Census Area,4916,42
02,090,Alaska,Fairbanks North Star Borough,96849,506
02,100,Alaska,Haines Borough,2530,7
02,105,Alaska,Hoonah-Angoon Census Area,2148,18
02,110,Alaska,Juneau City and Borough,31974,177
02,122,Alaska,Kenai Peninsula Borough,58708,541
02,130,Alaska,Ketchikan Gateway Borough,13901,88
02,150,Alaska,Kodiak Island Borough,12998,53
02,158,Alaska,Kusilvak Census Area,8314,103
02,164,Alaska,Lake and Peninsula Borough,1592,10
02,170,Alaska,Matanuska-Susitna Borough,108317,646
02,180,Alaska,Nome Census Area,10004,101
02,185,Alaska,North Slope Borough,9832,57
02,188,Alaska,Northwest Arctic Borough,7621,90
02,195,Alaska,Petersburg Borough,3266,29
02,198,Alaska,Prince of Wales-Hyder Census Area,6203,53
02,220,Alaska,Sitka City and Borough,8493,58
02,230,Alaska,Skagway Municipality,1183,14
02,240,Alaska,Southeast Fairbanks Census Area,6893,35
02,261,Alaska,Valdez-Cordova Census Area,9202,58
02,275,Alaska,Wrangell City and Borough,2502,34
02,282,Alaska,Yakutat City and Borough,579,1
02,290,Alaska,Yukon-Koyukuk Census Area,5230,69
04,000,Arizona,Arizona,7278717,60523
04,001,Arizona,Apache County,71887,702
04,003,Arizona,Cochise County,125922,1312
04,005,Arizona,Coconino County,143476,901
04,007,Arizona,Gila County,54018,811
04,009,Arizona,Graham County,38837,323
04,011,Arizona,Greenlee County,9498,49
04,012,Arizona,La Paz County,21108,310
04,013,Arizona,Maricopa County,4485414,33023
04,015,Arizona,Mohave County,212181,3375
04,017,Arizona,Navajo County,110924,1117
04,019,Arizona,Pima County,1047279,10199
04,021,Arizona,Pinal County,462789,3330
04,023,Arizona,Santa Cruz County,46498,316
04,025,Arizona,Yavapai County,235099,3042
04,027,Arizona,Yuma County,213787,1713
05,000,Arkansas,Arkansas,3017804,31322
05,001,Arkansas,Arkansas County,17486,216
05,003,Arkansas,Ashley County,19657,251
05,005,Arkansas,Baxter County,41932,695
05,007,Arkansas,Benton County,279141,1820
05,009,Arkansas,Boone County,37432,460
05,011,Arkansas,Bradley County,10763,130
05,013,Arkansas,Calhoun County,5189,48
05,015,Arkansas,Carroll County,28380,305
05,017,Arkansas,Chicot County,10118,150
05,019,Arkansas,Clark County,22320,241
05,021,Arkansas,Clay County,14551,197
05,023,Arkansas,Cleburne County,24919,385
05,025,Arkansas,Cleveland County,7956,88
05,027,Arkansas,Columbia County,23457,279
05,029,Arkansas,Conway County,20846,213
05,031,Arkansas,Craighead County,110332,1030
05,033,Arkansas,Crawford County,63257,658
05,035,Arkansas,Crittenden County,47955,534
05,037,Arkansas,Cross County,16419,207
05,039,Arkansas,Dallas County,7009,79
05,041,Arkansas,Desha County,11361,172
05,043,Arkansas,Drew County,18219,198
05,045,Arkansas,Faulkner County,126007,920
05,047,Arkansas,Franklin County,17715,190
05,049,Arkansas,Fulton County,12477,201
05,051,Arkansas,Garland County,99386,1347
05,053,Arkansas,Grant County,18265,188
05,055,Arkansas,Greene County,45325,505
05,057,Arkansas,Hempstead County,21532,233
05,059,Arkansas,Hot Spring County,33771,379
05,061,Arkansas,Howard County,13202,171
05,063,Arkansas,Independence County,37825,430
05,065,Arkansas,Izard County,13629,188
05,067,Arkansas,Jackson County,16719,206
05,069,Arkansas,Jefferson County,66824,827
05,071,Arkansas,Johnson County,26578,252
05,073,Arkansas,Lafayette County,6624,94
05,075,Arkansas,Lawrence County,16406,249
05,077,Arkansas,Lee County,8857,120
05,079,Arkansas,Lincoln County,13024,146
05,081,Arkansas,Little River County,12259,176
05,083,Arkansas,Logan County,21466,296
05,085,Arkansas,Lonoke County,73309,690
05,087,Arkansas,Madison County,16576,141
05,089,Arkansas,Marion County,16694,278
05,091,Arkansas,Miller County,43257,471
05,093,Arkansas,Mississippi County,40651,498
05,095,Arkansas,Monroe County,6701,114
05,097,Arkansas,Montgomery County,8986,148
05,099,Arkansas,Nevada County,8252,104
05,101,Arkansas,Newton County,7753,108
05,103,Arkansas,Ouachita County,23382,338
05,105,Arkansas,Perry County,10455,138
05,107,Arkansas,Phillips County,17782,255
05,109,Arkansas,Pike County,10718,130
05,111,Arkansas,Poinsett County,23528,334
05,113,Arkansas,Polk County,19964,286
05,115,Arkansas,Pope County,64072,593
05,117,Arkansas,Prairie County,8062,116
05,119,Arkansas,Pulaski County,391911,3795
05,121,Arkansas,Randolph County,17958,255
05,123,Arkansas,St. Francis County,24994,315
05,125,Arkansas,Saline County,122437,1100
05,127,Arkansas,Scott County,10281,117
05,129,Arkansas,Searcy County,7881,111
05,131,Arkansas,Sebastian County,127827,1276
05,133,Arkansas,Sevier County,17007,149
05,135,Arkansas,Sharp County,17442,240
05,137,Arkansas,Stone County,12506,166
05,139,Arkansas,Union County,38682,550
05,141,Arkansas,Van Buren County,16545,250
05,143,Arkansas,Washington County,239187,1599
05,145,Arkansas,White County,78753,837
05,147,Arkansas,Woodruff County,6320,102
05,149,Arkansas,Yell County,21341,244
06,000,California,California,39512223,282520
06,001,California,Alameda County,1671329,10944
06,003,California,Alpine County,1129,5
06,005,California,Amador County,39752,427
06,007,California,Butte County,219186,2527
06,009,California,Calaveras County,45905,528
06,011,California,Colusa County,21547,129
06,013,California,Contra Costa County,1153526,8478
06,015,California,Del Norte County,27812,255
06,017,California,El Dorado County,192843,1699
06,019,California,Fresno County,999101,7467
06,021,California,Glenn County,28393,251
06,023,California,Humboldt County,135558,1390
06,025,California,Imperial County,181215,1079
06,027,California,Inyo County,18039,172
06,029,California,Kern County,900202,6478
06,031,California,Kings County,152940,887
06,033,California,Lake County,64386,848
06,035,California,Lassen County,30573,202
06,037,California,Los Angeles County,10039107,68164
06,039,California,Madera County,157327,1060
06,041,California,Marin County,258826,1998
06,043,California,Mariposa County,17203,180
06,045,California,Mendocino County,86749,860
06,047,California,Merced County,277680,1787
06,049,California,Modoc County,8841,100
06,051,California,Mono County,14444,30
06,053,California,Monterey County,434061,2742
06,055,California,Napa County,137744,1279
06,057,California,Nevada County,99755,986
06,059,California,Orange County,3175692,21518
06,061,California,Placer County,398329,3480
06,063,California,Plumas County,18807,213
06,065,California,Riverside County,2470546,18148
06,067,California,Sacramento County,1552058,12368
06,069,California,San Benito County,62808,324
06,071,California,San Bernardino County,2180085,15223
06,073,California,San Diego County,3338330,23052
06,075,California,San Francisco County,881549,6359
06,077,California,San Joaquin County,762148,5838
06,079,California,San Luis Obispo County,283111,2465
06,081,California,San Mateo County,766573,5187
06,083,California,Santa Barbara County,446499,3288
06,085,California,Santa Clara County,1927852,11258
06,087,California,Santa Cruz County,273213,1885
06,089,California,Shasta County,180080,2297
06,091,California,Sierra County,3005,37
06,093,California,Siskiyou County,43539,525
06,095,California,Solano County,447643,3711
06,097,California,Sonoma County,494336,4379
06,099,California,Stanislaus County,550660,4317
06,101,California,Sutter County,96971,834
06,103,California,Tehama County,65084,661
06,105,California,Trinity County,12285,161
06,107,California,Tulare County,466195,3209
06,109,California,Tuolumne County,54478,621
06,111,California,Ventura County,846006,6241
06,113,California,Yolo County,220500,1386
06,115,California,Yuba County,78668,583
08,000,Colorado,Colorado,5758736,39116
08,001,Colorado,Adams County,517421,3208
08,003,Colorado,Alamosa County,16233,115
08,005,Colorado,Arapahoe County,656590,4149
08,007,Colorado,Archuleta County,14029,93
08,009,Colorado,Baca County,3581,46
08,011,Colorado,Bent County,5577,57
08,013,Colorado,Boulder County,326196,1935
08,014,Colorado,Broomfield County,70465,413
08,015,Colorado,Chaffee County,20356,175
08,017,Colorado,Cheyenne County,1831,13
08,019,Colorado,Clear Creek County,9700,57
08,021,Colorado,Conejos County,8205,73
08,023,Colorado,Costilla County,3887,34
08,025,Colorado,Crowley County,6061,35
08,027,Colorado,Custer County,5068,40
08,029,Colorado,Delta County,31162,394
08,031,Colorado,Denver County,727211,4995
08,033,Colorado,Dolores County,2055,10
08,035,Colorado,Douglas County,351154,1493
08,037,Colorado,Eagle County,55127,129
08,039,Colorado,Elbert County,26729,148
08,041,Colorado,El Paso County,720403,4845
08,043,Colorado,Fremont County,47839,564
08,045,Colorado,Garfield County,60061,380
08,047,Colorado,Gilpin County,6243,24
08,049,Colorado,Grand County,15734,66
08,051,Colorado,Gunnison County,17462,70
08,053,Colorado,Hinsdale County,820,3
08,055,Colorado,Huerfano County,6897,96
08,057,Colorado,Jackson County,1392,10
08,059,Colorado,Jefferson County,582881,4599
08,061,Colorado,Kiowa County,1406,11
08,063,Colorado,Kit Carson County,7097,74
08,065,Colorado,Lake County,8127,28
08,067,Colorado,La Plata County,56221,367
08,069,Colorado,Larimer County,356899,2295
08,071,Colorado,Las Animas County,14506,160
08,073,Colorado,Lincoln County,5701,44
08,075,Colorado,Logan County,22409,195
08,077,Colorado,Mesa County,154210,1515
08,079,Colorado,Mineral County,769,5
08,081,Colorado,Moffat County,13283,81
08,083,Colorado,Montezuma County,26183,279
08,085,Colorado,Montrose County,42758,434
08,087,Colorado,Morgan County,29068,240
08,089,Colorado,Otero County,18278,235
08,091,Colorado,Ouray County,4952,34
08,093,Colorado,Park County,18845,117
08,095,Colorado,Phillips County,4265,57
08,097,Colorado,Pitkin County,17767,55
08,099,Colorado,Prowers County,12172,115
08,101,Colorado,Pueblo County,168424,1834
08,103,Colorado,Rio Blanco County,6324,43
08,105,Colorado,Rio Grande County,11267,113
08,107,Colorado,Routt County,25638,133
08,109,Colorado,Saguache County,6824,59
08,111,Colorado,San Juan County,728,4
08,113,Colorado,San Miguel County,8179,24
08,115,Colorado,Sedgwick County,2248,32
08,117,Colorado,Summit County,31011,69
08,119,Colorado,Teller County,25388,198
08,121,Colorado,Washington County,4908,48
08,123,Colorado,Weld County,324492,1856
08,125,Colorado,Yuma County,10019,93
09,000,Connecticut,Connecticut,3565287,31149
09,001,Connecticut,Fairfield County,943332,6960
09,003,Connecticut,Hartford County,891720,8275
09,005,Connecticut,Litchfield County,180333,1838
09,007,Connecticut,Middlesex County,162436,1552
09,009,Connecticut,New Haven County,854757,7887
09,011,Connecticut,New London County,265206,2521
09,013,Connecticut,Tolland County,150721,1048
09,015,Connecticut,Windham County,116782,1068
10,000,Delaware,Delaware,973764,9454
10,001,Delaware,Kent County,180786,1757
10,003,Delaware,New Castle County,558753,4916
10,005,Delaware,Sussex County,234225,2781
11,000,District of Columbia,District of Columbia,705749,5677
11,001,District of Columbia,District of Columbia,705749,5677
12,000,Florida,Florida,21477737,211692
12,001,Florida,Alachua County,269043,2081
12,003,Florida,Baker County,29210,273
12,005,Florida,Bay County,174705,1989
12,007,Florida,Bradford County,28201,349
12,009,Florida,Brevard County,601942,7468
12,011,Florida,Broward County,1952778,16032
12,013,Florida,Calhoun County,14105,165
12,015,Florida,Charlotte County,188910,2841
12,017,Florida,Citrus County,149657,2706
12,019,Florida,Clay County,219252,1877
12,021,Florida,Collier County,384902,3867
12,023,Florida,Columbia County,71686,863
12,027,Florida,DeSoto County,38001,362
12,029,Florida,Dixie County,16826,228
12,031,Florida,Duval County,957755,8855
12,033,Florida,Escambia County,318316,3536
12,035,Florida,Flagler County,115081,1385
12,037,Florida,Franklin County,12125,111
12,039,Florida,Gadsden County,45660,522
12,041,Florida,Gilchrist County,18582,206
12,043,Florida,Glades County,13811,129
12,045,Florida,Gulf County,13639,186
12,047,Florida,Hamilton County,14428,129
12,049,Florida,Hardee County,26937,193
12,051,Florida,Hendry County,42022,356
12,053,Florida,Hernando County,193920,2850
12,055,Florida,Highlands County,106221,1627
12,057,Florida,Hillsborough County,1471968,11696
12,059,Florida,Holmes County,19617,250
12,061,Florida,Indian River County,159923,2177
12,063,Florida,Jackson County,46414,636
12,065,Florida,Jefferson County,14246,146
12,067,Florida,Lafayette County,8422,77
12,069,Florida,Lake County,367118,4431
12,071,Florida,Lee County,770577,7950
12,073,Florida,Leon County,293582,1945
12,075,Florida,Levy County,41503,551
12,077,Florida,Liberty County,8354,77
12,079,Florida,Madison County,18493,239
12,081,Florida,Manatee County,403253,4334
12,083,Florida,Marion County,365579,5162
12,085,Florida,Martin County,161000,2026
12,086,Florida,Miami-Dade County,2716940,21689
12,087,Florida,Monroe County,74228,736
12,089,Florida,Nassau County,88625,979
12,091,Florida,Okaloosa County,210738,1940
12,093,Florida,Okeechobee County,42168,447
12,095,Florida,Orange County,1393452,8890
12,097,Florida,Osceola County,375751,2465
12,099,Florida,Palm Beach County,1496770,15460
12,101,Florida,Pasco County,553947,6466
12,103,Florida,Pinellas County,974996,12833
12,105,Florida,Polk County,724777,7237
12,107,Florida,Putnam County,74521,1033
12,109,Florida,St. Johns County,264672,2105
12,111,Florida,St. Lucie County,328297,3501
12,113,Florida,Santa Rosa County,184313,1692
12,115,Florida,Sarasota County,433742,6127
12,117,Florida,Seminole County,471826,3672
12,119,Florida,Sumter County,132420,2017
12,121,Florida,Suwannee County,44417,561
12,123,Florida,Taylor County,21569,258
12,125,Florida,Union County,15237,224
12,127,Florida,Volusia County,553284,7178
12,129,Florida,Wakulla County,33739,276
12,131,Florida,Walton County,74071,718
12,133,Florida,Washington County,25473,305
13,000,Georgia,Georgia,10617423,86319
13,001,Georgia,Appling County,18386,213
13,003,Georgia,Atkinson County,8165,61
13,005,Georgia,Bacon County,11164,108
13,007,Georgia,Baker County,3038,22
13,009,Georgia,Baldwin County,44890,480
13,011,Georgia,Banks County,19234,158
13,013,Georgia,Barrow County,83240,659
13,015,Georgia,Bartow County,107738,982
13,017,Georgia,Ben Hill County,16700,225
13,019,Georgia,Berrien County,19397,237
13,021,Georgia,Bibb County,153159,1745
13,023,Georgia,Bleckley County,12873,110
13,025,Georgia,Brantley County,19109,216
13,027,Georgia,Brooks County,15457,199
13,029,Georgia,Bryan County,39627,258
13,031,Georgia,Bulloch County,79608,561
13,033,Georgia,Burke County,22383,247
13,035,Georgia,Butts County,24936,278
13,037,Georgia,Calhoun County,6189,49
13,039,Georgia,Camden County,54666,372
13,043,Georgia,Candler County,10803,125
13,045,Georgia,Carroll County,119992,1093
13,047,Georgia,Catoosa County,67580,676
13,049,Georgia,Charlton County,13392,107
13,051,Georgia,Chatham County,289430,2570
13,053,Georgia,Chattahoochee County,10907,24
13,055,Georgia,Chattooga County,24789,310
13,057,Georgia,Cherokee County,258773,1656
13,059,Georgia,Clarke County,128331,806
13,061,Georgia,Clay County,2834,35
13,063,Georgia,Clayton County,292256,1852
13,065,Georgia,Clinch County,6618,57
13,067,Georgia,Cobb County,760141,4719
13,069,Georgia,Coffee County,43273,411
13,071,Georgia,Colquitt County,45600,471
13,073,Georgia,Columbia County,156714,1035
13,075,Georgia,Cook County,17270,203
13,077,Georgia,Coweta County,148509,1096
13,079,Georgia,Crawford County,12404,133
13,081,Georgia,Crisp County,22372,289
13,083,Georgia,Dade County,16116,183
13,085,Georgia,Dawson County,26108,239
13,087,Georgia,Decatur County,26404,331
13,089,Georgia,DeKalb County,759297,5028
13,091,Georgia,Dodge County,20605,240
13,093,Georgia,Dooly County,13390,118
13,095,Georgia,Dougherty County,87956,951
13,097,Georgia,Douglas County,146343,1047
13,099,Georgia,Early County,10190,142
13,101,Georgia,Echols County,4006,12
13,103,Georgia,Effingham County,64296,478
13,105,Georgia,Elbert County,19194,266
13,107,Georgia,Emanuel County,22646,274
13,109,Georgia,Evans County,10654,128
13,111,Georgia,Fannin County,26188,349
13,113,Georgia,Fayette County,114421,897
13,115,Georgia,Floyd County,98498,1140
13,117,Georgia,Forsyth County,244252,1340
13,119,Georgia,Franklin County,23349,300
13,121,Georgia,Fulton County,1063937,7418
13,123,Georgia,Gilmer County,31369,367
13,125,Georgia,Glascock County,2971,35
13,127,Georgia,Glynn County,85292,923
13,129,Georgia,Gordon County,57963,571
13,131,Georgia,Grady County,24633,264
13,133,Georgia,Greene County,18324,228
13,135,Georgia,Gwinnett County,936250,4729
13,137,Georgia,Habersham County,45328,449
13,139,Georgia,Hall County,204441,1600
13,141,Georgia,Hancock County,8457,120
13,143,Georgia,Haralson County,29792,347
13,145,Georgia,Harris County,35236,332
13,147,Georgia,Hart County,26205,312
13,149,Georgia,Heard County,11923,128
13,151,Georgia,Henry County,234561,1679
13,153,Georgia,Houston County,157863,1284
13,155,Georgia,Irwin County,9416,114
13,157,Georgia,Jackson County,72977,614
13,159,Georgia,Jasper County,14219,138
13,161,Georgia,Jeff Davis County,15115,150
13,163,Georgia,Jefferson County,15362,226
13,165,Georgia,Jenkins County,8676,107
13,167,Georgia,Johnson County,9643,113
13,169,Georgia,Jones County,28735,292
13,171,Georgia,Lamar County,19077,236
13,173,Georgia,Lanier County,10423,114
13,175,Georgia,Laurens County,47546,561
13,177,Georgia,Lee County,29992,245
13,179,Georgia,Liberty County,61435,384
13,181,Georgia,Lincoln County,7921,94
13,183,Georgia,Long County,19559,113
13,185,Georgia,Lowndes County,117406,993
13,187,Georgia,Lumpkin County,33610,300
13,189,Georgia,McDuffie County,21312,251
13,191,Georgia,McIntosh County,14378,141
13,193,Georgia,Macon County,12947,160
13,195,Georgia,Madison County,29880,308
13,197,Georgia,Marion County,8359,90
13,199,Georgia,Meriwether County,21167,268
13,201,Georgia,Miller County,5718,85
13,205,Georgia,Mitchell County,21863,236
13,207,Georgia,Monroe County,27578,342
13,209,Georgia,Montgomery County,9172,86
13,211,Georgia,Morgan County,19276,172
13,213,Georgia,Murray County,40096,416
13,215,Georgia,Muscogee County,195769,1922
13,217,Georgia,Newton County,111744,906
13,219,Georgia,Oconee County,40280,249
13,221,Georgia,Oglethorpe County,15259,154
13,223,Georgia,Paulding County,168667,1079
13,225,Georgia,Peach County,27546,283
13,227,Georgia,Pickens County,32591,349
13,229,Georgia,Pierce County,19465,226
13,231,Georgia,Pike County,18962,189
13,233,Georgia,Polk County,42613,489
13,235,Georgia,Pulaski County,11137,114
13,237,Georgia,Putnam County,22119,276
13,239,Georgia,Quitman County,2299,24
13,241,Georgia,Rabun County,17137,212
13,243,Georgia,Randolph County,6778,71
13,245,Georgia,Richmond County,202518,2040
13,247,Georgia,Rockdale County,90896,750
13,249,Georgia,Schley County,5257,38
13,251,Georgia,Screven County,13966,176
13,253,Georgia,Seminole County,8090,116
13,255,Georgia,Spalding County,66703,827
13,257,Georgia,Stephens County,25925,356
13,259,Georgia,Stewart County,6621,62
13,261,Georgia,Sumter County,29524,339
13,263,Georgia,Talbot County,6195,91
13,265,Georgia,Taliaferro County,1537,27
13,267,Georgia,Tattnall County,25286,245
13,269,Georgia,Taylor County,8020,83
13,271,Georgia,Telfair County,15860,156
13,273,Georgia,Terrell County,8531,115
13,275,Georgia,Thomas County,44451,516
13,277,Georgia,Tift County,40644,419
13,279,Georgia,Toombs County,26830,308
13,281,Georgia,Towns County,12037,181
13,283,Georgia,Treutlen County,6901,74
13,285,Georgia,Troup County,69922,763
13,287,Georgia,Turner County,7985,92
13,289,Georgia,Twiggs County,8120,141
13,291,Georgia,Union County,24511,305
13,293,Georgia,Upson County,26320,400
13,295,Georgia,Walker County,69761,835
13,297,Georgia,Walton County,94593,937
13,299,Georgia,Ware County,35734,455
13,301,Georgia,Warren County,5254,68
13,303,Georgia,Washington County,20374,227
13,305,Georgia,Wayne County,29927,358
13,307,Georgia,Webster County,2607,22
13,309,Georgia,Wheeler County,7855,63
13,311,Georgia,White County,30798,316
13,313,Georgia,Whitfield County,104628,837
13,315,Georgia,Wilcox County,8635,88
13,317,Georgia,Wilkes County,9777,147
13,319,Georgia,Wilkinson County,8954,127
13,321,Georgia,Worth County,20247,230
15,000,Hawaii,Hawaii,1415872,12748
15,001,Hawaii,Hawaii County,201513,2003
15,003,Hawaii,Honolulu County,974563,8595
15,005,Hawaii,Kalawao County,86,0
15,007,Hawaii,Kauai County,72293,704
15,009,Hawaii,Maui County,167417,1446
16,000,Idaho,Idaho,1787065,13308
16,001,Idaho,Ada County,481587,3055
16,003,Idaho,Adams County,4294,27
16,005,Idaho,Bannock County,87808,709
16,007,Idaho,Bear Lake County,6125,63
16,009,Idaho,Benewah County,9298,99
16,011,Idaho,Bingham County,46811,377
16,013,Idaho,Blaine County,23021,106
16,015,Idaho,Boise County,7831,58
16,017,Idaho,Bonner County,45739,438
16,019,Idaho,Bonneville County,119062,863
16,021,Idaho,Boundary County,12245,132
16,023,Idaho,Butte County,2597,26
16,025,Idaho,Camas County,1106,6
16,027,Idaho,Canyon County,229849,1547
16,029,Idaho,Caribou County,7155,60
16,031,Idaho,Cassia County,24030,185
16,033,Idaho,Clark County,845,2
16,035,Idaho,Clearwater County,8756,96
16,037,Idaho,Custer County,4315,38
16,039,Idaho,Elmore County,27511,195
16,041,Idaho,Franklin County,13876,105
16,043,Idaho,Fremont County,13099,92
16,045,Idaho,Gem County,18112,203
16,047,Idaho,Gooding County,15179,117
16,049,Idaho,Idaho County,16667,179
16,051,Idaho,Jefferson County,29871,163
16,053,Idaho,Jerome County,24412,152
16,055,Idaho,Kootenai County,165697,1503
16,057,Idaho,Latah County,40108,215
16,059,Idaho,Lemhi County,8027,99
16,061,Idaho,Lewis County,3838,37
16,063,Idaho,Lincoln County,5366,41
16,065,Idaho,Madison County,39907,141
16,067,Idaho,Minidoka County,21039,179
16,069,Idaho,Nez Perce County,40408,452
16,071,Idaho,Oneida County,4531,41
16,073,Idaho,Owyhee County,11823,94
16,075,Idaho,Payette County,23951,214
16,077,Idaho,Power County,7681,61
16,079,Idaho,Shoshone County,12882,159
16,081,Idaho,Teton County,12142,43
16,083,Idaho,Twin Falls County,86878,778
16,085,Idaho,Valley County,11392,72
16,087,Idaho,Washington County,10194,86
17,000,Illinois,Illinois,12671821,110004
17,001,Illinois,Adams County,65435,850
17,003,Illinois,Alexander County,5761,72
17,005,Illinois,Bond County,16426,157
17,007,Illinois,Boone County,53544,417
17,009,Illinois,Brown County,6578,56
17,011,Illinois,Bureau County,32628,383
17,013,Illinois,Calhoun County,4739,56
17,015,Illinois,Carroll County,14305,192
17,017,Illinois,Cass County,12147,130
17,019,Illinois,Champaign County,209689,1389
17,021,Illinois,Christian County,32304,396
17,023,Illinois,Clark County,15441,199
17,025,Illinois,Clay County,13184,173
17,027,Illinois,Clinton County,37562,367
17,029,Illinois,Coles County,50621,500
17,031,Illinois,Cook County,5150233,42432
17,033,Illinois,Crawford County,18667,217
17,035,Illinois,Cumberland County,10766,109
17,037,Illinois,DeKalb County,104897,729
17,039,Illinois,De Witt County,15638,205
17,041,Illinois,Douglas County,19465,175
17,043,Illinois,DuPage County,922921,6595
17,045,Illinois,Edgar County,17161,227
17,047,Illinois,Edwards County,6395,59
17,049,Illinois,Effingham County,34008,375
17,051,Illinois,Fayette County,21336,218
17,053,Illinois,Ford County,12961,186
17,055,Illinois,Franklin County,38469,509
17,057,Illinois,Fulton County,34340,463
17,059,Illinois,Gallatin County,4828,79
17,061,Illinois,Greene County,12969,153
17,063,Illinois,Grundy County,51054,405
17,065,Illinois,Hamilton County,8116,102
17,067,Illinois,Hancock County,17708,198
17,069,Illinois,Hardin County,3821,65
17,071,Illinois,Henderson County,6646,95
17,073,Illinois,Henry County,48913,543
17,075,Illinois,Iroquois County,27114,359
17,077,Illinois,Jackson County,56750,496
17,079,Illinois,Jasper County,9610,93
17,081,Illinois,Jefferson County,37684,445
17,083,Illinois,Jersey County,21773,234
17,085,Illinois,Jo Daviess County,21235,240
17,087,Illinois,Johnson County,12417,144
17,089,Illinois,Kane County,532403,3464
17,091,Illinois,Kankakee County,109862,1167
17,093,Illinois,Kendall County,128990,580
17,095,Illinois,Knox County,49699,620
17,097,Illinois,Lake County,696535,4780
17,099,Illinois,LaSalle County,108669,1252
17,101,Illinois,Lawrence County,15678,198
17,103,Illinois,Lee County,34096,376
17,105,Illinois,Livingston County,35648,412
17,107,Illinois,Logan County,28618,334
17,109,Illinois,McDonough County,29682,296
17,111,Illinois,McHenry County,307774,2198
17,113,Illinois,McLean County,171517,1246
17,115,Illinois,Macon County,104009,1223
17,117,Illinois,Macoupin County,44926,561
17,119,Illinois,Madison County,262966,2944
17,121,Illinois,Marion County,37205,461
17,123,Illinois,Marshall County,11438,151
17,125,Illinois,Mason County,13359,175
17,127,Illinois,Massac County,13772,178
17,129,Illinois,Menard County,12196,127
17,131,Illinois,Mercer County,15437,194
17,133,Illinois,Monroe County,34637,319
17,135,Illinois,Montgomery County,28414,365
17,137,Illinois,Morgan County,33658,391
17,139,Illinois,Moultrie County,14501,160
17,141,Illinois,Ogle County,50643,495
17,143,Illinois,Peoria County,179179,1826
17,145,Illinois,Perry County,20916,228
17,147,Illinois,Piatt County,16344,159
17,149,Illinois,Pike County,15561,176
17,151,Illinois,Pope County,4177,39
17,153,Illinois,Pulaski County,5335,75
